REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE,UNIT_TYPE_ID,UNIT_TYPE_NAME
KIR,Kiribati,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,51725.29,CUR,Currency
KOR,"Korea, Rep.",IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.151289259990451,RATIO,Ratio
KOR,"Korea, Rep.",IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
KWT,Kuwait,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.476355226064661,RATIO,Ratio
KWT,Kuwait,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
KGZ,Kyrgyz Republic,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.55100323778566,RATIO,Ratio
KGZ,Kyrgyz Republic,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,157457848.7,CUR,Currency
LAO,Lao PDR,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.38109507443641,RATIO,Ratio
LAO,Lao PDR,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,324695452.0,CUR,Currency
LVA,Latvia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.165486586904734,RATIO,Ratio
LVA,Latvia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,70161348.25,CUR,Currency
LBN,Lebanon,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.763705726838633,RATIO,Ratio
LBN,Lebanon,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,310278362.7,CUR,Currency
LSO,Lesotho,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.08269317424532,RATIO,Ratio
LSO,Lesotho,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,28334080.37,CUR,Currency
LBR,Liberia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.15300663248682,RATIO,Ratio
LBR,Liberia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,48126496.84,CUR,Currency
LBY,Libya,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.27056620584114,RATIO,Ratio
LBY,Libya,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
LTU,Lithuania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.193202059376229,RATIO,Ratio
LTU,Lithuania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,132627417.7,CUR,Currency
LUX,Luxembourg,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0667165986360389,RATIO,Ratio
LUX,Luxembourg,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,59772735.05,CUR,Currency
MDG,Madagascar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.929225809465885,RATIO,Ratio
MDG,Madagascar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,168059779.9,CUR,Currency
MWI,Malawi,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.866343018690858,RATIO,Ratio
MWI,Malawi,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,110779281.8,CUR,Currency
MYS,Malaysia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.3027212169997,RATIO,Ratio
MYS,Malaysia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
MDV,Maldives,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.120781162583612,RATIO,Ratio
MDV,Maldives,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,8667256.227,CUR,Currency
MLI,Mali,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.639987641634859,RATIO,Ratio
MLI,Mali,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,149225918.4,CUR,Currency
MLT,Malta,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0561594497201312,RATIO,Ratio
MLT,Malta,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,11638484.36,CUR,Currency
MRT,Mauritania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.871475427120224,RATIO,Ratio
MRT,Mauritania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,93509313.33,CUR,Currency
MUS,Mauritius,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.207962588119285,RATIO,Ratio
MUS,Mauritius,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,34798379.87,CUR,Currency
MEX,Mexico,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.492998086710114,RATIO,Ratio
MEX,Mexico,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
MDA,Moldova,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.925735215028514,RATIO,Ratio
MDA,Moldova,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,137980833.8,CUR,Currency
MNG,Mongolia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.85555068566591,RATIO,Ratio
MNG,Mongolia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,328803581.5,CUR,Currency
MAR,Morocco,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.738526134716361,RATIO,Ratio
MAR,Morocco,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
MOZ,Mozambique,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.160644518349748,RATIO,Ratio
MOZ,Mozambique,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,32785939.75,CUR,Currency
MMR,Myanmar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.668007168908326,RATIO,Ratio
MMR,Myanmar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
NAM,Namibia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.2067803885454,RATIO,Ratio
NAM,Namibia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,185421806.7,CUR,Currency
NPL,Nepal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.934893108027071,RATIO,Ratio
NPL,Nepal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
NLD,Netherlands,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0326948884855906,RATIO,Ratio
NLD,Netherlands,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,358864327.2,CUR,Currency
NZL,New Zealand,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.139278308776869,RATIO,Ratio
NZL,New Zealand,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
NIC,Nicaragua,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.882826974037601,RATIO,Ratio
NIC,Nicaragua,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,147917659.5,CUR,Currency
NER,Niger,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.435875755167898,RATIO,Ratio
NER,Niger,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,93198953.97,CUR,Currency
NGA,Nigeria,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.05702938396408,RATIO,Ratio
NGA,Nigeria,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
MKD,North Macedonia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.31901737768894,RATIO,Ratio
MKD,North Macedonia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,50273948.55,CUR,Currency
NOR,Norway,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0054084840877871,RATIO,Ratio
NOR,Norway,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,29096724.95,CUR,Currency
OMN,Oman,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.451791741686905,RATIO,Ratio
OMN,Oman,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PAK,Pakistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.882988287534225,RATIO,Ratio
PAK,Pakistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PAN,Panama,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.624452714949044,RATIO,Ratio
PAN,Panama,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PNG,Papua New Guinea,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0711154776725748,RATIO,Ratio
PNG,Papua New Guinea,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,21706577.25,CUR,Currency
PRY,Paraguay,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.56497609872323,RATIO,Ratio
PRY,Paraguay,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PER,Peru,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.57696740317573,RATIO,Ratio
PER,Peru,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PHL,Philippines,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.740511421134716,RATIO,Ratio
PHL,Philippines,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
POL,Poland,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.243386943414583,RATIO,Ratio
POL,Poland,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
PRT,Portugal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0202200019102197,RATIO,Ratio
PRT,Portugal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,58006737.08,CUR,Currency
QAT,Qatar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.262822334346391,RATIO,Ratio
QAT,Qatar,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
ROU,Romania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.498877523993284,RATIO,Ratio
ROU,Romania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
RUS,Russian Federation,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.699544006540323,RATIO,Ratio
RUS,Russian Federation,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
RWA,Rwanda,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.65642134347275,RATIO,Ratio
RWA,Rwanda,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,103583288.0,CUR,Currency
STP,Sao Tome and Principe,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.035140939587242,RATIO,Ratio
STP,Sao Tome and Principe,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,187301.208,CUR,Currency
SAU,Saudi Arabia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.97876001681184,RATIO,Ratio
SAU,Saudi Arabia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
SEN,Senegal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.544488888372474,RATIO,Ratio
SEN,Senegal,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,199157700.7,CUR,Currency
SRB,Serbia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.120270119755383,RATIO,Ratio
SRB,Serbia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,83386882.13,CUR,Currency
SYC,Seychelles,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.218701381135371,RATIO,Ratio
SYC,Seychelles,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,5008261.628,CUR,Currency
SLE,Sierra Leone,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.18418311420765,RATIO,Ratio
SLE,Sierra Leone,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,65011652.97,CUR,Currency
SGP,Singapore,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0553720024821329,RATIO,Ratio
SGP,Singapore,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,258775516.4,CUR,Currency
SVK,Slovak Republic,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.135917051562055,RATIO,Ratio
SVK,Slovak Republic,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,171761096.4,CUR,Currency
SVN,Slovenia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0589551930971332,RATIO,Ratio
SVN,Slovenia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,41849343.82,CUR,Currency
SLB,Solomon Islands,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.295859010870803,RATIO,Ratio
SLB,Solomon Islands,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,5198242.821,CUR,Currency
ZAF,South Africa,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.625787409688185,RATIO,Ratio
ZAF,South Africa,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
ESP,Spain,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.052888075165865,RATIO,Ratio
ESP,Spain,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
LKA,Sri Lanka,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.96894932970683,RATIO,Ratio
LKA,Sri Lanka,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
LCA,St. Lucia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.22102576351648,RATIO,Ratio
LCA,St. Lucia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,27778336.12,CUR,Currency
SDN,Sudan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,3.53533608067984,RATIO,Ratio
SDN,Sudan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
SUR,Suriname,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.51553150620476,RATIO,Ratio
SUR,Suriname,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,58620758.66,CUR,Currency
SWE,Sweden,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0122588603633429,RATIO,Ratio
SWE,Sweden,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,82019744.09,CUR,Currency
CHE,Switzerland,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0123643692272199,RATIO,Ratio
CHE,Switzerland,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,105043848.0,CUR,Currency
TJK,Tajikistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,2.36771838773655,RATIO,Ratio
TJK,Tajikistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,286517602.1,CUR,Currency
TZA,Tanzania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.907486823330896,RATIO,Ratio
TZA,Tanzania,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
THA,Thailand,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.74497373754783,RATIO,Ratio
THA,Thailand,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
TGO,Togo,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.606721198922276,RATIO,Ratio
TGO,Togo,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,66429904.07,CUR,Currency
TON,Tonga,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.924351644444445,RATIO,Ratio
TON,Tonga,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,4991498.88,CUR,Currency
TTO,Trinidad and Tobago,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.368905256936157,RATIO,Ratio
TTO,Trinidad and Tobago,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,98925633.7,CUR,Currency
TUN,Tunisia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.32786236035809,RATIO,Ratio
TUN,Tunisia,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
TUR,Turkiye,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.311786921633122,RATIO,Ratio
TUR,Turkiye,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
TKM,Turkmenistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.17455059803904,RATIO,Ratio
TKM,Turkmenistan,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
UGA,Uganda,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.975977883609998,RATIO,Ratio
UGA,Uganda,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
UKR,Ukraine,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,1.45350392422336,RATIO,Ratio
UKR,Ukraine,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
ARE,United Arab Emirates,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.227933020860574,RATIO,Ratio
ARE,United Arab Emirates,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
GBR,United Kingdom,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,PT_GDP,Percentage of GDP,2025,0.0600815436581863,RATIO,Ratio
GBR,United Kingdom,IMF_FFS_ECGFTIA,Implicit Fossil Fuel Subsidies - Accidents,USD_K_2021,"US dollars, 2021 constant prices",2025,359194977.30610085,CUR,Currency
